0	chr21	9724496	9724498	Hct116Tcf4	0	.	0.85266	-1	0.11301	-1
0	chr21	9725112	9725265	Helas3Brf2	482	.	13.54336	6.94459	5.21828	117
0	chr21	9725238	9725258	Helas3Brf1	450	.	27.19459	5.82677	4.29659	0
0	chr21	9725247	9725576	Helas3Tfiiic	619	.	13.20725	10.7209	9.12548	319
0	chr21	9726207	9726212	Helas3Brf1	426	.	13.59729	5.01253	3.61259	0
0	chr21	9726463	9726476	Helas3Tfiiic	443	.	19.99448	5.28023	4.08829	0
0	chr21	9726510	9726618	Helas3Rpc155	487	.	14.59353	6.41679	5.36758	64
0	chr21	9726713	9726897	Gm12878Zzz3	635	.	19.69562	10.73185	9.59836	167
0	chr21	9726883	9726899	Helas3Bdp1	432	.	13.58707	5.28023	3.77423	0
0	chr21	9727658	9728009	K562Nelfe	444	.	5.46955	6.00774	4.14129	61
0	chr21	9727679	9727832	Helas3Brf1	480	.	9.19624	6.77557	5.14452	49
0	chr21	9727687	9727887	Helas3Brf2	483	.	7.05896	6.97908	5.24292	59
0	chr21	9727740	9727803	Gm12878Cjun	542	.	5.96952	7.81176	6.92141	28
0	chr21	9727746	9727785	Gm12878Zzz3	510	.	18.85751	6.9095	6.0093	1
0	chr21	9727778	9727786	Helas3Bdp1	394	.	7.44053	3.80862	2.70698	0
0	chr21	9728441	9728443	Gm12878Zzz3	502	.	3114.54343	6.68065	5.79212	0
0	chr21	9728697	9728713	Helas3Tfiiic	406	.	7.99779	4.04577	3.04238	0
0	chr21	9728772	9728876	Gm12878Zzz3	537	.	15.08601	7.74365	6.78362	69
0	chr21	9728800	9728818	Helas3Brf1	407	.	7.38983	4.28518	3.0605	10
0	chr21	9728871	9729066	Gm12878Cjun	473	.	2.60853	5.66607	4.94758	10
0	chr21	9729081	9729086	Helas3Tfiiic	442	.	19.99448	5.28023	4.08515	0
0	chr21	9731374	9731385	Gm12878Zzz3	502	.	32.68636	6.68065	5.79308	0
0	chr21	9731423	9731533	Helas3Brf1	514	.	35.47121	7.82677	6.11993	85
0	chr21	9731874	9731919	Helas3Brf1	441	.	14.77967	5.54917	4.05667	8
0	chr21	9731883	9731886	Helas3Bdp1	458	.	54.34828	6.11077	4.51891	0
0	chr21	9731910	9731929	Gm12878Cjun	553	.	10.06626	8.16492	7.25418	2
0	chr21	9732152	9732264	Helas3Bdp1	492	.	17.54996	7.18425	5.50949	82
0	chr21	9732660	9732982	Gm12878Cfos	0	.	2.23397	-1	1.62864	-1
0	chr21	9732832	9732866	Nb4Pol2	0	.	0.33753	-1	0.00014	-1
0	chr21	9732833	9732858	Gm12878Max	0	.	1.00402	-1	0.24414	-1
0	chr21	9732833	9732858	K562Max	0	.	1.89082	-1	0.77949	-1
0	chr21	9732833	9732858	K562Nfe2	0	.	1.87708	-1	0.53681	-1
0	chr21	9732911	9733083	Helas3Tfiiic	494	.	9.04512	6.90317	5.55436	16
0	chr21	9733254	9733366	Helas3Brf1	494	.	11.48591	7.21002	5.54349	4
0	chr21	9733285	9733290	Helas3Tfiiic	406	.	6.66482	4.04577	3.04545	0
0	chr21	9734495	9734599	Helas3Brf1	458	.	21.28272	6.09038	4.53411	77
0	chr21	9734726	9734736	Gm12878Cjun	562	.	10.30036	8.42037	7.49435	1
0	chr21	9734761	9734933	Helas3Rpc155	587	.	31.80908	9.40672	8.224	6
0	chr21	9736036	9736338	Gm12878Cjun	581	.	3.24394	9.00336	8.04651	159
0	chr21	9736071	9736189	Helas3Brf1	438	.	6.87926	5.43018	3.9519	15
0	chr21	9736080	9736229	Helas3Tfiiic	431	.	5.15009	4.89755	3.75545	30
0	chr21	9736121	9736321	Gm12878Zzz3	596	.	9.15936	9.54697	8.48203	73
0	chr21	9736709	9736924	Helas3Brf1	658	.	36.05781	12.22965	10.24321	69
0	chr21	9736724	9737028	Helas3Tfiiic	691	.	16.10667	12.88743	11.17322	131
0	chr21	9736755	9737012	Gm12878Zzz3	716	.	14.83458	13.16048	11.90875	20
0	chr21	9736755	9736793	Helas3Rpc155	459	.	41.4268	5.54347	4.54823	0
0	chr21	9736764	9737541	Gm12878Cjun	664	.	2.3644	11.4936	10.41606	690
0	chr21	9736855	9737055	Helas3Bdp1	583	.	15.20457	9.91787	8.0991	58
0	chr21	9737022	9737025	Helas3Rpc155	413	.	8.28536	4.10645	3.23946	0
0	chr21	9737262	9737451	K562Rad21	392	.	3.05035	2.95439	2.63066	44
0	chr21	9737271	9737469	K562Max	0	.	3.00813	-1	1.68414	-1
0	chr21	9737271	9737354	K562Nfe2	0	.	4.22344	-1	2.01748	-1
0	chr21	9737273	9737503	Helas3Bdp1	550	.	9.46977	8.93404	7.15971	179
0	chr21	9737304	9737325	Gm12878Zzz3	419	.	4.71437	4.01982	3.41368	9
0	chr21	9737304	9737504	Helas3Brf1	525	.	9.24401	8.16492	6.43465	152
0	chr21	9737304	9737502	Helas3Brf2	390	.	4.3279	3.8061	2.59121	135
0	chr21	9737304	9737503	Helas3Tfiiic	466	.	5.90746	6.03821	4.7649	154
0	chr21	9737358	9737358	Gm12878Cfos	0	.	1.75468	-1	0.87789	-1
0	chr21	9737447	9737499	Helas3Rpc155	411	.	7.53214	4.04577	3.18482	9
0	chr21	9737706	9738150	K562Atf3	418	.	3.12275	5.01773	3.39321	127
0	chr21	9737804	9738423	Gm12878Cjun	1000	.	4.30742	21.53888	20.13012	167
0	chr21	9737805	9738335	Helas3Bdp1	877	.	14.23407	18.51937	16.50477	152
0	chr21	9737819	9738394	Helas3Brf2	840	.	10.67053	17.77962	15.44016	483
0	chr21	9737821	9738324	Helas3Brf1	806	.	13.17502	16.64367	14.46391	61
0	chr21	9737822	9738350	Helas3Rpc155	870	.	11.83622	17.73598	16.31314	462
0	chr21	9737831	9738358	Gm12878Zzz3	923	.	11.81737	19.3263	17.82764	484
0	chr21	9737835	9738035	Gm12878MaxV3	467	.	3.61998	5.9213	4.7881	135
0	chr21	9737915	9738068	K562Rad21	382	.	3.14007	2.64288	2.35024	49
0	chr21	9738132	9738322	Helas3Tfiiic	543	.	9.16413	8.42037	6.95451	22
0	chr21	9738156	9738167	Gm12878CfosV3	381	.	3.85498	3.42429	2.32659	2
0	chr21	9739376	9739378	Helas3Bdp1	467	.	28.30639	6.39541	4.78055	1
0	chr21	9739518	9739634	Gm12878Cjun	604	.	6.90592	9.70839	8.71289	1
0	chr21	9739598	9739756	Gm12878Cmyc	519	.	4.58737	7.50711	6.27853	57
0	chr21	9739636	9739688	Gm12878Zzz3	530	.	50.73051	7.53953	6.59251	16
0	chr21	9739636	9739660	Helas3Rpc155	418	.	6.72513	4.28518	3.39189	19
0	chr21	9739652	9739788	Gm12878Yy1	438	.	16.99706	5.28023	3.94725	15
0	chr21	9739758	9739859	Helas3Brf1	485	.	13.00611	6.94459	5.30494	87
0	chr21	9740049	9740069	Helas3Rpc155	459	.	15.69197	5.54917	4.55233	8
0	chr21	9740124	9740392	Gm12878Zzz3	654	.	7.92015	11.2894	10.12623	111
0	chr21	9740186	9740368	Helas3Brf1	476	.	7.95415	6.65426	5.03923	35
0	chr21	9740316	9740396	Helas3Tfiiic	405	.	5.18375	4.01071	3.01687	50
0	chr21	9740846	9741039	Gm12878Cjun	538	.	3.5583	7.71036	6.82796	128
0	chr21	9741162	9741594	K562Atf3	438	.	4.08172	5.6182	3.94478	27
0	chr21	9741256	9741341	Gm12878Zzz3	546	.	21.37185	8.01295	7.03795	70
0	chr21	9741279	9741479	Helas3Brf1	590	.	15.20194	10.1829	8.31164	37
0	chr21	9741447	9741477	Helas3Tfiiic	477	.	23.3269	6.36251	5.06053	18
0	chr21	9741906	9742112	Gm12878Zzz3	680	.	17.28605	12.0711	10.86223	145
0	chr21	9741924	9742135	Helas3Brf1	639	.	33.60791	11.66197	9.71252	156
0	chr21	9742006	9742102	Helas3Bdp1	532	.	36.23218	8.40251	6.64774	37
0	chr21	9742028	9742052	K562Max	0	.	15.64229	-1	3.03832	-1
0	chr21	9742038	9742061	Helas3Rpc155	450	.	22.59643	5.28023	4.3041	3
0	chr21	9742087	9742116	Gm12878CfosV3	483	.	15.41993	6.63557	5.23408	7
0	chr21	9742087	9742119	Helas3Largefragment	0	.	3.09394	-1	1.42439	-1
0	chr21	9742106	9742418	K562Atf3	412	.	3.74852	4.82223	3.22291	147
0	chr21	9742126	9742429	K562Gtf2b	375	.	3.5001	3.02728	2.15469	191
0	chr21	9742384	9742465	Gm12878Cjun	416	.	2.34099	3.79997	3.33833	57
0	chr21	9742386	9742398	Gm12878Zzz3	449	.	7.04013	5.01544	4.27899	1
0	chr21	9742434	9742459	Helas3Bdp1	476	.	166.30257	6.68065	5.0355	16
0	chr21	9742565	9742568	Helas3Brf2	447	.	853.91163	5.82677	4.22449	0
0	chr21	9742646	9743121	Gm12878Zzz3	1000	.	14.96029	26.07391	24.40691	185
0	chr21	9742670	9742999	Gm12878Cmyc	384	.	1.68505	3.01016	2.4101	131
0	chr21	9742783	9742983	Helas3Brf2	453	.	4.92486	5.98773	4.37245	43
0	chr21	9742784	9742976	Helas3Rpc155	466	.	5.3801	5.78182	4.76826	21
0	chr21	9742789	9742994	Helas3Tfiiic	522	.	5.88726	7.77183	6.35667	60
0	chr21	9742791	9742991	Gm12878Cjun	455	.	2.39951	5.08343	4.43647	17
0	chr21	9742792	9742990	Gm12878Yy1	407	.	5.1436	4.23594	3.06631	45
0	chr21	9742792	9742999	K562Sirt6	393	.	4.29699	4.04056	2.68183	134
0	chr21	9742832	9742984	Helas3Brf1	468	.	7.73917	6.40662	4.81489	11
0	chr21	9743467	9743847	Gm12878Zzz3	912	.	25.14335	18.97937	17.49608	185
0	chr21	9743467	9743671	Helas3Rpc155	533	.	8.28536	7.78998	6.67376	61
0	chr21	9743504	9743698	Gm12878Cmyc	489	.	3.53861	6.58465	5.42042	158
0	chr21	9743601	9743937	Gm12878Cjun	888	.	8.0374	18.12166	16.81007	52
0	chr21	9743610	9743625	Gm15510NfkbIggrab	397	.	3.52577	3.2243	2.78957	0
0	chr21	9743638	9743844	Helas3Nrf1Musigg	423	.	8.21261	5.26246	3.51858	70
0	chr21	9743783	9743978	Helas3Brf1	546	.	13.51284	8.82083	7.04746	25
0	chr21	9743935	9743990	Helas3Rpc155	459	.	15.69197	5.54917	4.55074	10
0	chr21	9743974	9743978	Helas3Tfiiic	469	.	39.98897	6.11077	4.8301	0
0	chr21	9744217	9744710	Gm12878Cjun	1000	.	6.60159	22.02263	20.59983	123
0	chr21	9744469	9744763	K562Nelfe	417	.	4.10216	5.13259	3.37125	185
0	chr21	9744491	9744703	Gm12878Zzz3	709	.	23.04807	12.94694	11.70181	56
0	chr21	9744508	9744560	Gm12878Cmyc	537	.	7.58273	8.03801	6.77626	11
0	chr21	9744515	9744605	Helas3Tfiiic	485	.	16.10667	6.63557	5.31307	28
0	chr21	9744642	9744713	Helas3Brf2	481	.	16.4162	6.9095	5.19042	12
0	chr21	9744983	9745062	Helas3Brf1	551	.	40.20071	8.97974	7.19338	53
0	chr21	9751102	9751222	Helas3Largefragment	0	.	5.15657	-1	1.57441	-1
0	chr21	9752396	9752417	Hct116Tcf4	0	.	0.35418	-1	4e-04	-1
0	chr21	9752447	9752449	Helas3Rpc155	459	.	41.4268	5.54347	4.54789	0
0	chr21	9766314	9766374	Gm12878Zzz3	501	.	18.22893	6.63557	5.7643	13
0	chr21	9767370	9767461	Helas3Bdp1	431	.	23.77737	5.26093	3.76714	19
0	chr21	9767370	9767570	Helas3Brf1	399	.	14.97673	3.95614	2.83675	20
0	chr21	9767370	9767575	Helas3Rpc155	424	.	13.18125	4.48121	3.57004	51
0	chr21	9767375	9767570	Gm12878Cjun	448	.	8.39355	4.86263	4.24935	0
0	chr21	9767375	9767570	Gm12878Zzz3	484	.	43.27236	6.11077	5.27972	56
0	chr21	9767375	9767570	Helas3Brf2	378	.	13.13296	3.18301	2.25447	8
0	chr21	9767375	9767575	Helas3Tfiiic	396	.	14.99586	3.69631	2.77003	37
0	chr21	9767375	9767570	K562Atf3	378	.	10.87071	3.69631	2.2371	42
0	chr21	9767375	9767436	K562Rad21	383	.	7.47336	2.67975	2.37928	19
0	chr21	9772352	9772764	K562Sirt6	429	.	5.40284	5.33499	3.70994	286
0	chr21	9772437	9772695	K562Gtf2b	391	.	5.34737	3.56374	2.61308	64
0	chr21	9772495	9772829	Helas3Bdp1	491	.	8.83159	7.1533	5.48439	149
0	chr21	9772495	9772830	Helas3Brf1	431	.	7.33071	5.18998	3.75445	143
0	chr21	9772495	9772830	Helas3Brf2	529	.	8.04394	8.42857	6.56288	143
0	chr21	9772495	9772830	Helas3Rpc155	558	.	8.85027	8.5372	7.39166	137
0	chr21	9772495	9772830	Helas3Tfiiic	489	.	6.99807	6.74177	5.40534	186
0	chr21	9772496	9772764	Gm12878Cjun	392	.	1.96058	3.00156	2.6307	191
0	chr21	9772497	9772829	Gm12878Zzz3	460	.	5.65725	5.34857	4.5837	191
0	chr21	9772631	9772662	Hct116Tcf4	0	.	0.84329	-1	0.12114	-1
0	chr21	9778402	9778693	K562Gtf2b	391	.	5.01015	3.57263	2.61809	1
0	chr21	9778537	9778582	Helas3Rpc155	421	.	10.82746	4.35666	3.46039	40
0	chr21	9782565	9782765	Gm12878Zzz3	644	.	12.82311	10.98982	9.84435	53
0	chr21	9782594	9782604	Helas3Brf1	426	.	13.59729	5.01253	3.60119	0
0	chr21	9785278	9785733	Gm12878Zzz3	869	.	30.17202	17.72982	16.28159	316
0	chr21	9785279	9785478	Gm12878Cmyc	421	.	2.86459	4.35809	3.4733	14
0	chr21	9785279	9785344	Helas3Bdp1	398	.	5.35248	4.01728	2.80911	7
0	chr21	9785279	9785347	Helas3Brf2	385	.	4.17867	3.59494	2.4329	2
0	chr21	9785279	9785460	Helas3Rpc155	411	.	4.01714	4.04056	3.18285	49
0	chr21	9785317	9785344	Helas3Brf1	398	.	7.09424	3.85829	2.82466	0
0	chr21	9787054	9787379	Gm12878Cjun	648	.	3.90165	11.00337	9.94612	39
0	chr21	9787067	9787070	Gm12878Cmyc	444	.	5.56067	5.14571	4.12994	0
0	chr21	9787107	9787307	K562Nelfe	384	.	4.34271	4.01982	2.42684	125
0	chr21	9787217	9787231	Gm12878Zzz3	461	.	11.31451	5.37518	4.60814	6
0	chr21	9787694	9787891	K562Nelfe	373	.	4.64635	3.59494	2.10036	113
0	chr21	9787695	9787868	Gm12878Cjun	383	.	1.82077	2.7151	2.37752	139
0	chr21	9787781	9787896	K562Atf3	375	.	4.50933	3.59494	2.15507	59
0	chr21	9787789	9787796	Helas3Tfiiic	406	.	6.66482	4.04577	3.04203	0
0	chr21	9794859	9794862	Gm12878Cjun	462	.	4.68198	5.33425	4.65452	0
0	chr21	9794859	9794862	Helas3Tfiiic	460	.	38.32276	5.82677	4.57407	0
0	chr21	9795181	9795524	Helas3Rpc155	642	.	12.71049	11.02073	9.77952	187
0	chr21	9795188	9795507	Gm12878Cjun	503	.	2.54907	6.61344	5.81036	176
0	chr21	9795189	9795348	Gm12878CfosV3	377	.	2.54044	3.27336	2.22283	147
0	chr21	9795190	9795514	Gm12878Zzz3	739	.	10.19702	13.8272	12.54803	173
0	chr21	9795198	9795515	Helas3Bdp1	740	.	18.11609	14.53209	12.5787	169
0	chr21	9795310	9795517	Helas3Brf2	571	.	11.49134	9.71092	7.75827	62
0	chr21	9795318	9795398	Helas3Brf1	493	.	18.32679	7.18425	5.52079	34
0	chr21	9795324	9795517	Helas3Tfiiic	510	.	9.52118	7.40459	6.01791	45
0	chr21	9795328	9795344	Gm12878Max	0	.	1.57775	-1	0.65554	-1
0	chr21	9795333	9795342	Gm12878Cfos	0	.	2.91054	-1	1.83924	-1
0	chr21	9795724	9795949	K562Pol3	476	.	7.46784	6.3265	5.03596	45
0	chr21	9795812	9795945	K562Cfos	0	.	1.16966	-1	0.42295	-1
0	chr21	9795849	9795999	K562Ifna30Stat2	373	.	3.34452	3.13951	2.11039	74
0	chr21	9795866	9795935	Gm12878CfosV2	461	.	24.66305	5.82677	4.62333	17
0	chr21	9795867	9795935	Gm12878Cfos	0	.	24.66305	-1	5.82677	-1
0	chr21	9795883	9796078	Gm12878Pol2	0	.	1.18511	-1	0.36254	-1
0	chr21	9795916	9795930	Gm12878Pol2V3	528	.	22.48623	7.45977	6.53047	4
0	chr21	9795918	9796003	K562Znf263	0	.	0.57955	-1	0.01776	-1
0	chr21	9796063	9796251	K562Max	0	.	1.32357	-1	0.58302	-1
0	chr21	9796100	9796644	Gm12878Cmyc	377	.	1.51654	2.78727	2.22001	351
0	chr21	9796130	9796270	Helas3Nrf1Musigg	407	.	11.21446	4.74615	3.07323	8
0	chr21	9796183	9796629	K562bGata1V2	429	.	2.97073	4.77252	3.70163	157
0	chr21	9796256	9796453	K562Cjun	0	.	0.88558	-1	0.12838	-1
0	chr21	9796261	9796664	K562bZnf274	499	.	3.82492	7.17624	5.71136	241
0	chr21	9796266	9796664	Gm12878Tr4	558	.	4.13068	9.46023	7.39023	245
0	chr21	9796266	9796358	K562Pol2	0	.	0.59583	-1	0.01313	-1
0	chr21	9796283	9796395	Gm12878CfosV2	387	.	4.64666	3.57263	2.51392	92
0	chr21	9796284	9796395	Gm12878Cfos	0	.	4.64666	-1	3.57263	-1
0	chr21	9796284	9796481	Hct116Tcf4	0	.	1.01856	-1	0.25196	-1
0	chr21	9796317	9796531	Helas3Brf1	523	.	6.95514	8.10505	6.37921	135
0	chr21	9796333	9796651	Gm12878Zzz3	679	.	9.21923	12.04389	10.83636	191
0	chr21	9796347	9796646	Gm12878MaxV3	385	.	1.95364	3.12793	2.43656	174
0	chr21	9796349	9796663	K562bTr4	472	.	4.79712	5.98773	4.92305	293
0	chr21	9796351	9796648	Gm12878Cjun	488	.	2.47104	6.14242	5.37619	155
0	chr21	9796369	9796399	Gm12878Pol2	0	.	0.80047	-1	0.10357	-1
0	chr21	9796388	9796568	Helas3Bdp1	454	.	5.46146	6.00774	4.42741	134
0	chr21	9796449	9796645	Gm12878CfosV3	425	.	3.57013	4.86659	3.57146	75
0	chr21	9796472	9796545	Helas3Brf2	395	.	4.37765	4.04056	2.73884	52
0	chr21	9796482	9796530	Helas3Rpc155	386	.	4.51928	3.14541	2.47074	32
0	chr21	9796517	9796537	Gm12878Max	0	.	2.34691	-1	1.2686	-1
0	chr21	9796850	9796859	K562Nfe2	0	.	5.63126	-1	1.75502	-1
0	chr21	9797255	9797259	Gm12878CfosV3	465	.	14.35649	6.09038	4.71528	0
0	chr21	9797400	9797602	Gm12878Pol2	0	.	2.00845	-1	1.34905	-1
0	chr21	9797473	9797487	Hek293Pol2	0	.	0.609	-1	0.02735	-1
0	chr21	9797530	9798523	Gm12878Zzz3	1000	.	8.56071	25.5743	23.91492	444
0	chr21	9797563	9798375	Gm12878CfosV3	804	.	4.25377	16.04009	14.4032	404
0	chr21	9797602	9798160	Gm12878Cmyc	391	.	1.6008	3.2705	2.61712	375
0	chr21	9797786	9798045	K562Nfe2	0	.	1.63306	-1	1.14307	-1
0	chr21	9797790	9797987	K562Cjun	0	.	1.00109	-1	0.25646	-1
0	chr21	9797793	9797983	Helas3Brf1	486	.	6.35525	6.97908	5.3336	45
0	chr21	9797793	9798321	K562Cfos	0	.	1.35107	-1	0.83059	-1
0	chr21	9797795	9797995	Gm12878MaxV2	380	.	4.00355	3.42429	2.30078	176
0	chr21	9797796	9797995	Gm12878Max	0	.	4.00355	-1	3.42429	-1
0	chr21	9797796	9797812	K562Max	0	.	1.60433	-1	0.59907	-1
0	chr21	9797802	9798160	K562Ifna30Stat2	371	.	2.33545	3.03193	2.03132	327
0	chr21	9797826	9798477	Gm12878Tr4	619	.	3.70571	11.30751	9.12335	150
0	chr21	9797828	9798028	Gm12878Yy1	450	.	7.3006	5.67203	4.28976	145
0	chr21	9797830	9798039	Helas3Tfiiic	472	.	4.44321	6.20703	4.91767	144
0	chr21	9797832	9798068	Gm12878MaxV3	382	.	1.92491	3.00156	2.34506	137
0	chr21	9797834	9798029	Helas3Rpc155	418	.	4.11914	4.27554	3.38403	6
0	chr21	9797838	9798523	Gm12878Cjun	698	.	2.66287	12.50076	11.38008	130
0	chr21	9797878	9798165	K562Ifna6hCjun	416	.	2.99679	4.4725	3.33321	94
0	chr21	9797909	9798026	K562Pol2	0	.	0.55956	-1	0.00526	-1
0	chr21	9797916	9798031	Helas3Brf2	392	.	3.59104	3.90817	2.63864	55
0	chr21	9797917	9798116	K562bZnf274	425	.	4.02623	4.92333	3.58194	60
0	chr21	9797939	9798139	Gm12878CfosV2	388	.	3.41188	3.5722	2.51473	31
0	chr21	9797940	9798139	Gm12878Cfos	0	.	3.41188	-1	3.5722	-1
0	chr21	9797962	9798137	Gm12878Pol2	0	.	0.67477	-1	0.02832	-1
0	chr21	9797963	9798161	K562Znf263	0	.	0.64254	-1	0.02139	-1
0	chr21	9797968	9798153	Helas3Bdp1	462	.	5.59467	6.23524	4.63153	39
0	chr21	9797969	9798338	K562Cmyc	0	.	1.21872	-1	0.58023	-1
0	chr21	9797969	9797981	Nb4Pol2	0	.	0.40503	-1	0.00062	-1
0	chr21	9798115	9798163	K562Max	0	.	1.53141	-1	0.56762	-1
0	chr21	9798323	9798519	Helas3Brf1	436	.	6.18472	5.37858	3.90575	39
0	chr21	9798323	9798512	Helas3Rpc155	467	.	5.50426	5.80669	4.79218	133
0	chr21	9798324	9798523	Gm12878Yy1	435	.	6.85814	5.18998	3.86659	37
0	chr21	9798326	9798526	Hct116Tcf4	0	.	1.1806	-1	0.47378	-1
0	chr21	9798338	9798680	Gm12878MaxV3	503	.	3.28278	7.04335	5.80635	153
0	chr21	9798344	9798367	Gm12878CfosV2	374	.	6.43384	3.12794	2.11959	0
0	chr21	9798345	9798367	Gm12878Cfos	0	.	6.43384	-1	3.12794	-1
