chrBase	chr	base	strand	coverage	freqC	freqT
chr21.9826948	chr21	9826948	*	0	0	0
chr21.9827093	chr21	9827093	*	20	100	0
chr21.9827129	chr21	9827129	*	21	90.4761904761905	9.52380952380952
chr21.9827133	chr21	9827133	*	23	91.304347826087	8.69565217391304
chr21.9827183	chr21	9827183	*	55	38.1818181818182	61.8181818181818
chr21.9827186	chr21	9827186	*	52	38.4615384615385	61.5384615384615
chr21.9827190	chr21	9827190	*	49	28.5714285714286	71.4285714285714
chr21.9827203	chr21	9827203	*	35	45.7142857142857	54.2857142857143
chr21.9827205	chr21	9827205	*	22	22.7272727272727	77.2727272727273
chr21.9827216	chr21	9827216	*	17	41.1764705882353	58.8235294117647
chr21.9827243	chr21	9827243	*	0	0	0
chr21.9827258	chr21	9827258	*	0	0	0
chr21.9827264	chr21	9827264	*	0	0	0
chr21.9827268	chr21	9827268	*	0	0	0
chr21.9827275	chr21	9827275	*	0	0	0
chr21.9827279	chr21	9827279	*	0	0	0
chr21.9827335	chr21	9827335	*	44	75	25
chr21.9827338	chr21	9827338	*	49	77.5510204081633	22.4489795918367
chr21.9827341	chr21	9827341	*	53	60.377358490566	39.622641509434
chr21.9827350	chr21	9827350	*	51	70.5882352941177	29.4117647058824
chr21.9827354	chr21	9827354	*	57	52.6315789473684	47.3684210526316
chr21.9827373	chr21	9827373	*	56	48.2142857142857	51.7857142857143
chr21.9827521	chr21	9827521	*	92	45.6521739130435	54.3478260869565
chr21.9827547	chr21	9827547	*	92	29.3478260869565	70.6521739130435
chr21.9829442	chr21	9829442	*	61	19.672131147541	80.327868852459
chr21.9829457	chr21	9829457	*	61	4.91803278688525	95.0819672131148
chr21.9829537	chr21	9829537	*	132	12.1212121212121	87.8787878787879
chr21.9830820	chr21	9830820	*	123	0	100
chr21.9846767	chr21	9846767	*	0	0	0
chr21.9846778	chr21	9846778	*	0	0	0
chr21.9856622	chr21	9856622	*	166	0	100
chr21.9868226	chr21	9868226	*	0	0	0
chr21.9876255	chr21	9876255	*	322	0.31055900621118	99.6894409937888
chr21.9876267	chr21	9876267	*	322	0.93167701863354	99.0683229813665
chr21.9876433	chr21	9876433	*	0	0	0
chr21.9876466	chr21	9876466	*	499	26.8537074148297	73.1462925851703
chr21.9876962	chr21	9876962	*	60	5	95
chr21.9876981	chr21	9876981	*	61	4.91803278688525	95.0819672131148
chr21.9876998	chr21	9876998	*	61	0	100
chr21.9877894	chr21	9877894	*	0	0	0
chr21.9877898	chr21	9877898	*	0	0	0
chr21.9877916	chr21	9877916	*	0	0	0
chr21.9877923	chr21	9877923	*	0	0	0
chr21.9877926	chr21	9877926	*	0	0	0
chr21.9877929	chr21	9877929	*	0	0	0
chr21.9877931	chr21	9877931	*	0	0	0
chr21.9878697	chr21	9878697	*	0	0	0
chr21.9878715	chr21	9878715	*	0	0	0
chr21.9878728	chr21	9878728	*	0	0	0
chr21.9878748	chr21	9878748	*	0	0	0
chr21.9879239	chr21	9879239	*	34	0	100
chr21.9879270	chr21	9879270	*	34	0	100
chr21.9879278	chr21	9879278	*	34	0	100
chr21.9879433	chr21	9879433	*	86	73.2558139534884	26.7441860465116
chr21.9879438	chr21	9879438	*	86	74.4186046511628	25.5813953488372
chr21.9879449	chr21	9879449	*	86	0	100
chr21.9880072	chr21	9880072	*	403	59.3052109181141	40.6947890818859
chr21.9880095	chr21	9880095	*	149	63.0872483221477	36.9127516778523
chr21.9880112	chr21	9880112	*	405	25.679012345679	74.320987654321
chr21.9880234	chr21	9880234	*	214	37.8504672897196	62.1495327102804
chr21.9880241	chr21	9880241	*	214	30.3738317757009	69.6261682242991
chr21.9880252	chr21	9880252	*	214	23.8317757009346	76.1682242990654
chr21.9880263	chr21	9880263	*	214	3.27102803738318	96.7289719626168
chr21.9880272	chr21	9880272	*	250	28.8	71.2
chr21.9880318	chr21	9880318	*	37	86.4864864864865	13.5135135135135
chr21.9880933	chr21	9880933	*	82	0	100
chr21.9880973	chr21	9880973	*	83	10.8433734939759	89.1566265060241
chr21.9881116	chr21	9881116	*	117	0	100
chr21.9881138	chr21	9881138	*	117	2.56410256410256	97.4358974358974
chr21.9881161	chr21	9881161	*	117	10.2564102564103	89.7435897435898
chr21.9881830	chr21	9881830	*	0	0	0
chr21.9881835	chr21	9881835	*	0	0	0
chr21.9881837	chr21	9881837	*	0	0	0
chr21.9881840	chr21	9881840	*	0	0	0
chr21.9882012	chr21	9882012	*	0	0	0
chr21.9882015	chr21	9882015	*	0	0	0
chr21.9882048	chr21	9882048	*	214	31.7757009345794	68.2242990654206
chr21.9882051	chr21	9882051	*	215	17.2093023255814	82.7906976744186
chr21.9882066	chr21	9882066	*	245	27.7551020408163	72.2448979591837
chr21.9882072	chr21	9882072	*	245	30.2040816326531	69.7959183673469
chr21.9882080	chr21	9882080	*	245	33.0612244897959	66.9387755102041
chr21.9882095	chr21	9882095	*	245	57.5510204081633	42.4489795918367
chr21.9882100	chr21	9882100	*	34	88.2352941176471	11.7647058823529
chr21.9882110	chr21	9882110	*	34	100	0
chr21.9882113	chr21	9882113	*	145	99.3103448275862	0.689655172413793
chr21.9882118	chr21	9882118	*	111	76.5765765765766	23.4234234234234
chr21.9882147	chr21	9882147	*	112	77.6785714285714	22.3214285714286
chr21.9882164	chr21	9882164	*	489	48.0572597137014	51.9427402862986
chr21.9882201	chr21	9882201	*	384	2.34375	97.65625
chr21.9882210	chr21	9882210	*	49	2.04081632653061	97.9591836734694
chr21.9882218	chr21	9882218	*	49	2.04081632653061	97.9591836734694
chr21.9882226	chr21	9882226	*	49	8.16326530612245	91.8367346938776
chr21.9882246	chr21	9882246	*	49	4.08163265306122	95.9183673469388
chr21.9887370	chr21	9887370	*	126	7.14285714285714	92.8571428571429
chr21.9906578	chr21	9906578	*	232	1.72413793103448	98.2758620689655
chr21.9907170	chr21	9907170	*	0	0	0
chr21.9907202	chr21	9907202	*	0	0	0
chr21.9907967	chr21	9907967	*	0	0	0
chr21.9908009	chr21	9908009	*	0	0	0
chr21.9908125	chr21	9908125	*	0	0	0
chr21.9908148	chr21	9908148	*	0	0	0
chr21.9908338	chr21	9908338	*	479	17.5365344467641	82.4634655532359
chr21.9908425	chr21	9908425	*	487	23.6139630390144	76.3860369609856
chr21.9908475	chr21	9908475	*	481	18.5031185031185	81.4968814968815
chr21.9909015	chr21	9909015	*	255	42.3529411764706	57.6470588235294
chr21.9909021	chr21	9909021	*	257	28.4046692607004	71.5953307392996
chr21.9909027	chr21	9909027	*	257	28.0155642023346	71.9844357976654
chr21.9909204	chr21	9909204	*	238	22.2689075630252	77.7310924369748
chr21.9909208	chr21	9909208	*	239	21.3389121338912	78.6610878661088
chr21.9909210	chr21	9909210	*	239	21.3389121338912	78.6610878661088
chr21.9909217	chr21	9909217	*	239	17.5732217573222	82.4267782426778
chr21.9909249	chr21	9909249	*	334	23.3532934131737	76.6467065868264
chr21.9909268	chr21	9909268	*	96	28.125	71.875
chr21.9909273	chr21	9909273	*	96	22.9166666666667	77.0833333333333
chr21.9909450	chr21	9909450	*	313	13.7380191693291	86.2619808306709
chr21.9909491	chr21	9909491	*	313	26.1980830670927	73.8019169329073
chr21.9909697	chr21	9909697	*	10	40	60
chr21.9909700	chr21	9909700	*	10	0	100
chr21.9909714	chr21	9909714	*	10	60	40
chr21.9909737	chr21	9909737	*	10	50	50
chr21.9909863	chr21	9909863	*	61	90.1639344262295	9.83606557377049
chr21.9909866	chr21	9909866	*	61	93.4426229508197	6.55737704918033
chr21.9909892	chr21	9909892	*	56	28.5714285714286	71.4285714285714
chr21.9910169	chr21	9910169	*	125	18.4	81.6
chr21.9910192	chr21	9910192	*	345	35.9420289855072	64.0579710144928
chr21.9910217	chr21	9910217	*	220	77.2727272727273	22.7272727272727
chr21.9910228	chr21	9910228	*	220	72.2727272727273	27.7272727272727
chr21.9910350	chr21	9910350	*	372	13.4408602150538	86.5591397849462
chr21.9910499	chr21	9910499	*	0	0	0
chr21.9910529	chr21	9910529	*	0	0	0
chr21.9910547	chr21	9910547	*	183	30.6010928961749	69.3989071038251
chr21.9910627	chr21	9910627	*	149	24.1610738255034	75.8389261744966
chr21.9911633	chr21	9911633	*	0	0	0
chr21.9912328	chr21	9912328	*	104	93.2692307692308	6.73076923076923
chr21.9912335	chr21	9912335	*	105	41.9047619047619	58.0952380952381
chr21.9912343	chr21	9912343	*	105	64.7619047619048	35.2380952380952
chr21.9912347	chr21	9912347	*	105	64.7619047619048	35.2380952380952
chr21.9912354	chr21	9912354	*	105	79.0476190476191	20.952380952381
chr21.9912385	chr21	9912385	*	122	63.1147540983607	36.8852459016393
chr21.9912404	chr21	9912404	*	122	34.4262295081967	65.5737704918033
chr21.9912410	chr21	9912410	*	122	36.8852459016393	63.1147540983607
chr21.9913589	chr21	9913589	*	55	38.1818181818182	61.8181818181818
chr21.9913613	chr21	9913613	*	55	45.4545454545455	54.5454545454545
chr21.9913629	chr21	9913629	*	55	47.2727272727273	52.7272727272727
chr21.9913712	chr21	9913712	*	0	0	0
chr21.9913738	chr21	9913738	*	0	0	0
chr21.9913766	chr21	9913766	*	165	23.6363636363636	76.3636363636364
chr21.9913769	chr21	9913769	*	165	1.21212121212121	98.7878787878788
chr21.9913799	chr21	9913799	*	98	33.6734693877551	66.3265306122449
chr21.9913833	chr21	9913833	*	279	41.9354838709677	58.0645161290323
chr21.9913849	chr21	9913849	*	238	47.0588235294118	52.9411764705882
chr21.9913885	chr21	9913885	*	275	37.0909090909091	62.9090909090909
chr21.9913890	chr21	9913890	*	277	31.4079422382672	68.5920577617328
chr21.9913936	chr21	9913936	*	277	23.1046931407942	76.8953068592058
chr21.9922572	chr21	9922572	*	0	0	0
chr21.9922579	chr21	9922579	*	0	0	0
chr21.9922704	chr21	9922704	*	10	70	30
chr21.9922710	chr21	9922710	*	10	50	50
chr21.9922713	chr21	9922713	*	10	20	80
chr21.9922720	chr21	9922720	*	0	0	0
chr21.9922736	chr21	9922736	*	10	70	30
chr21.9922744	chr21	9922744	*	10	90	10
chr21.9925249	chr21	9925249	*	0	0	0
chr21.9925600	chr21	9925600	*	0	0	0
chr21.9925618	chr21	9925618	*	0	0	0
chr21.9925628	chr21	9925628	*	0	0	0
chr21.9925634	chr21	9925634	*	0	0	0
chr21.9926528	chr21	9926528	*	0	0	0
chr21.9926536	chr21	9926536	*	0	0	0
chr21.9926539	chr21	9926539	*	0	0	0
chr21.9926547	chr21	9926547	*	0	0	0
chr21.9926559	chr21	9926559	*	0	0	0
chr21.9926563	chr21	9926563	*	0	0	0
chr21.9926567	chr21	9926567	*	0	0	0
chr21.9926585	chr21	9926585	*	38	84.2105263157895	15.7894736842105
chr21.9926594	chr21	9926594	*	38	92.1052631578947	7.89473684210526
chr21.9926601	chr21	9926601	*	40	2.5	97.5
chr21.9926626	chr21	9926626	*	104	49.0384615384615	50.9615384615385
chr21.9926631	chr21	9926631	*	66	93.9393939393939	6.06060606060606
chr21.9926633	chr21	9926633	*	66	89.3939393939394	10.6060606060606
chr21.9926653	chr21	9926653	*	270	88.5185185185185	11.4814814814815
