chrBase	chr	base	strand	coverage	freqC	freqT
chr21.9483491	chr21	9483491	*	48	97.9166666666667	2.08333333333333
chr21.9483494	chr21	9483494	*	48	100	0
chr21.9483496	chr21	9483496	*	48	100	0
chr21.9483512	chr21	9483512	*	0	0	0
chr21.9483515	chr21	9483515	*	0	0	0
chr21.9483518	chr21	9483518	*	0	0	0
chr21.9483521	chr21	9483521	*	0	0	0
chr21.9483523	chr21	9483523	*	0	0	0
chr21.9483535	chr21	9483535	*	0	0	0
chr21.9483573	chr21	9483573	*	63	95.2380952380952	4.76190476190476
chr21.9483576	chr21	9483576	*	63	100	0
chr21.9483579	chr21	9483579	*	63	100	0
chr21.9483581	chr21	9483581	*	63	98.4126984126984	1.58730158730159
chr21.9483599	chr21	9483599	*	63	100	0
chr21.9483602	chr21	9483602	*	62	100	0
chr21.9483621	chr21	9483621	*	88	43.1818181818182	56.8181818181818
chr21.9483637	chr21	9483637	*	25	0	100
chr21.9483640	chr21	9483640	*	25	96	4
chr21.9483643	chr21	9483643	*	25	84	16
chr21.9483660	chr21	9483660	*	25	52	48
chr21.9483663	chr21	9483663	*	25	96	4
chr21.9483666	chr21	9483666	*	25	100	0
chr21.9483668	chr21	9483668	*	25	100	0
chr21.9483728	chr21	9483728	*	24	100	0
chr21.9483731	chr21	9483731	*	24	100	0
chr21.9483733	chr21	9483733	*	24	95.8333333333333	4.16666666666667
chr21.9483751	chr21	9483751	*	24	95.8333333333333	4.16666666666667
chr21.9483754	chr21	9483754	*	24	100	0
chr21.9483756	chr21	9483756	*	24	100	0
chr21.9483768	chr21	9483768	*	24	100	0
chr21.9483773	chr21	9483773	*	24	100	0
chr21.9540128	chr21	9540128	*	144	2.77777777777778	97.2222222222222
chr21.9540174	chr21	9540174	*	199	8.04020100502512	91.9597989949749
chr21.9540219	chr21	9540219	*	56	1.78571428571429	98.2142857142857
chr21.9540282	chr21	9540282	*	25	0	100
chr21.9540320	chr21	9540320	*	25	8	92
chr21.9540324	chr21	9540324	*	78	11.5384615384615	88.4615384615385
chr21.9540330	chr21	9540330	*	78	3.84615384615385	96.1538461538462
chr21.9540372	chr21	9540372	*	54	5.55555555555556	94.4444444444444
chr21.9540739	chr21	9540739	*	0	0	0
chr21.9540742	chr21	9540742	*	0	0	0
chr21.9540763	chr21	9540763	*	0	0	0
chr21.9540771	chr21	9540771	*	0	0	0
chr21.9541149	chr21	9541149	*	12	0	100
chr21.9541171	chr21	9541171	*	27	0	100
chr21.9541212	chr21	9541212	*	15	26.6666666666667	73.3333333333333
chr21.9545015	chr21	9545015	*	203	0.985221674876847	99.0147783251232
chr21.9574704	chr21	9574704	*	42	0	100
chr21.9574716	chr21	9574716	*	42	0	100
chr21.9593701	chr21	9593701	*	29	0	100
chr21.9593781	chr21	9593781	*	121	0	100
chr21.9647763	chr21	9647763	*	70	90	10
chr21.9647766	chr21	9647766	*	71	33.8028169014084	66.1971830985916
chr21.9647779	chr21	9647779	*	71	73.2394366197183	26.7605633802817
chr21.9647787	chr21	9647787	*	71	73.2394366197183	26.7605633802817
chr21.9647867	chr21	9647867	*	387	61.2403100775194	38.7596899224806
chr21.9647873	chr21	9647873	*	387	34.1085271317829	65.8914728682171
chr21.9647876	chr21	9647876	*	387	45.7364341085271	54.2635658914729
chr21.9647880	chr21	9647880	*	387	30.4909560723514	69.5090439276486
chr21.9647890	chr21	9647890	*	149	40.9395973154362	59.0604026845638
chr21.9647903	chr21	9647903	*	147	40.8163265306122	59.1836734693878
chr21.9647924	chr21	9647924	*	0	0	0
chr21.9647941	chr21	9647941	*	160	1.875	98.125
chr21.9647974	chr21	9647974	*	330	0.606060606060606	99.3939393939394
chr21.9647997	chr21	9647997	*	177	2.82485875706215	97.1751412429379
chr21.9648024	chr21	9648024	*	176	4.54545454545455	95.4545454545455
chr21.9650410	chr21	9650410	*	0	0	0
chr21.9652867	chr21	9652867	*	62	0	100
chr21.9652926	chr21	9652926	*	0	0	0
chr21.9652937	chr21	9652937	*	0	0	0
chr21.9652972	chr21	9652972	*	0	0	0
chr21.9653101	chr21	9653101	*	179	15.6424581005587	84.3575418994413
chr21.9662046	chr21	9662046	*	46	0	100
chr21.9662054	chr21	9662054	*	46	0	100
chr21.9662060	chr21	9662060	*	46	0	100
chr21.9662072	chr21	9662072	*	46	0	100
chr21.9662084	chr21	9662084	*	46	0	100
chr21.9664821	chr21	9664821	*	155	0	100
chr21.9664867	chr21	9664867	*	61	0	100
chr21.9676591	chr21	9676591	*	20	0	100
chr21.9676609	chr21	9676609	*	20	0	100
chr21.9678294	chr21	9678294	*	0	0	0
chr21.9695485	chr21	9695485	*	108	0	100
chr21.9696110	chr21	9696110	*	39	33.3333333333333	66.6666666666667
chr21.9699571	chr21	9699571	*	15	0	100
chr21.9699585	chr21	9699585	*	15	20	80
chr21.9699607	chr21	9699607	*	15	6.66666666666667	93.3333333333333
chr21.9700244	chr21	9700244	*	41	24.390243902439	75.609756097561
chr21.9700274	chr21	9700274	*	56	21.4285714285714	78.5714285714286
chr21.9700296	chr21	9700296	*	15	46.6666666666667	53.3333333333333
chr21.9700320	chr21	9700320	*	15	20	80
chr21.9700395	chr21	9700395	*	11	9.09090909090909	90.9090909090909
chr21.9701263	chr21	9701263	*	190	0	100
chr21.9701281	chr21	9701281	*	190	1.05263157894737	98.9473684210526
chr21.9701496	chr21	9701496	*	170	1.17647058823529	98.8235294117647
chr21.9701527	chr21	9701527	*	169	0	100
chr21.9701531	chr21	9701531	*	169	0	100
chr21.9704093	chr21	9704093	*	12	0	100
chr21.9704111	chr21	9704111	*	13	23.0769230769231	76.9230769230769
chr21.9704137	chr21	9704137	*	13	38.4615384615385	61.5384615384615
chr21.9704143	chr21	9704143	*	13	100	0
chr21.9704243	chr21	9704243	*	37	8.10810810810811	91.8918918918919
chr21.9704246	chr21	9704246	*	37	10.8108108108108	89.1891891891892
chr21.9704263	chr21	9704263	*	37	56.7567567567568	43.2432432432432
chr21.9704269	chr21	9704269	*	37	40.5405405405405	59.4594594594595
chr21.9704272	chr21	9704272	*	37	67.5675675675676	32.4324324324324
chr21.9704275	chr21	9704275	*	37	64.8648648648649	35.1351351351351
chr21.9704292	chr21	9704292	*	37	67.5675675675676	32.4324324324324
chr21.9708838	chr21	9708838	*	75	4	96
chr21.9708881	chr21	9708881	*	75	0	100
chr21.9708883	chr21	9708883	*	75	1.33333333333333	98.6666666666667
chr21.9708895	chr21	9708895	*	113	4.42477876106195	95.5752212389381
chr21.9708936	chr21	9708936	*	113	4.42477876106195	95.5752212389381
chr21.9708939	chr21	9708939	*	113	14.1592920353982	85.8407079646018
chr21.9708982	chr21	9708982	*	22	4.54545454545455	95.4545454545455
chr21.9708995	chr21	9708995	*	23	30.4347826086957	69.5652173913043
chr21.9709006	chr21	9709006	*	23	34.7826086956522	65.2173913043478
chr21.9709019	chr21	9709019	*	23	56.5217391304348	43.4782608695652
chr21.9709141	chr21	9709141	*	57	0	100
chr21.9709149	chr21	9709149	*	57	8.7719298245614	91.2280701754386
chr21.9709161	chr21	9709161	*	57	22.8070175438596	77.1929824561403
chr21.9709173	chr21	9709173	*	57	92.9824561403509	7.01754385964912
chr21.9709175	chr21	9709175	*	57	87.719298245614	12.280701754386
chr21.9709187	chr21	9709187	*	57	100	0
chr21.9825532	chr21	9825532	*	212	50	50
chr21.9825539	chr21	9825539	*	327	7.03363914373089	92.9663608562691
chr21.9825546	chr21	9825546	*	117	17.9487179487179	82.051282051282
chr21.9825550	chr21	9825550	*	114	22.8070175438596	77.1929824561403
chr21.9825698	chr21	9825698	*	0	0	0
chr21.9825702	chr21	9825702	*	0	0	0
chr21.9825704	chr21	9825704	*	0	0	0
chr21.9825711	chr21	9825711	*	0	0	0
chr21.9825714	chr21	9825714	*	0	0	0
chr21.9825716	chr21	9825716	*	0	0	0
chr21.9825718	chr21	9825718	*	0	0	0
chr21.9825730	chr21	9825730	*	0	0	0
chr21.9825741	chr21	9825741	*	0	0	0
chr21.9825746	chr21	9825746	*	0	0	0
chr21.9825748	chr21	9825748	*	0	0	0
chr21.9825757	chr21	9825757	*	0	0	0
chr21.9825769	chr21	9825769	*	0	0	0
chr21.9825901	chr21	9825901	*	0	0	0
chr21.9825903	chr21	9825903	*	0	0	0
chr21.9825905	chr21	9825905	*	0	0	0
chr21.9825911	chr21	9825911	*	0	0	0
chr21.9825914	chr21	9825914	*	0	0	0
chr21.9825917	chr21	9825917	*	0	0	0
chr21.9825920	chr21	9825920	*	0	0	0
chr21.9825931	chr21	9825931	*	0	0	0
chr21.9825933	chr21	9825933	*	0	0	0
chr21.9825935	chr21	9825935	*	0	0	0
chr21.9826033	chr21	9826033	*	0	0	0
chr21.9826037	chr21	9826037	*	0	0	0
chr21.9826047	chr21	9826047	*	0	0	0
chr21.9826057	chr21	9826057	*	0	0	0
chr21.9826062	chr21	9826062	*	0	0	0
chr21.9826070	chr21	9826070	*	0	0	0
chr21.9826075	chr21	9826075	*	0	0	0
chr21.9826080	chr21	9826080	*	0	0	0
chr21.9826083	chr21	9826083	*	0	0	0
chr21.9826085	chr21	9826085	*	0	0	0
chr21.9826092	chr21	9826092	*	0	0	0
chr21.9826098	chr21	9826098	*	0	0	0
chr21.9826103	chr21	9826103	*	0	0	0
chr21.9826291	chr21	9826291	*	0	0	0
chr21.9826295	chr21	9826295	*	0	0	0
chr21.9826306	chr21	9826306	*	0	0	0
chr21.9826311	chr21	9826311	*	436	49.5412844036697	50.4587155963303
chr21.9826325	chr21	9826325	*	0	0	0
chr21.9826330	chr21	9826330	*	0	0	0
chr21.9826338	chr21	9826338	*	0	0	0
chr21.9826344	chr21	9826344	*	0	0	0
chr21.9826348	chr21	9826348	*	0	0	0
chr21.9826350	chr21	9826350	*	0	0	0
chr21.9826358	chr21	9826358	*	0	0	0
chr21.9826472	chr21	9826472	*	0	0	0
chr21.9826476	chr21	9826476	*	0	0	0
chr21.9826483	chr21	9826483	*	0	0	0
chr21.9826491	chr21	9826491	*	0	0	0
chr21.9826495	chr21	9826495	*	295	81.6949152542373	18.3050847457627
chr21.9826545	chr21	9826545	*	0	0	0
chr21.9826552	chr21	9826552	*	0	0	0
chr21.9826554	chr21	9826554	*	0	0	0
chr21.9826559	chr21	9826559	*	0	0	0
chr21.9826566	chr21	9826566	*	0	0	0
chr21.9826570	chr21	9826570	*	0	0	0
chr21.9826573	chr21	9826573	*	0	0	0
chr21.9826648	chr21	9826648	*	0	0	0
chr21.9826650	chr21	9826650	*	0	0	0
chr21.9826652	chr21	9826652	*	0	0	0
chr21.9826654	chr21	9826654	*	0	0	0
chr21.9826656	chr21	9826656	*	0	0	0
chr21.9826658	chr21	9826658	*	0	0	0
chr21.9826660	chr21	9826660	*	0	0	0
chr21.9826662	chr21	9826662	*	0	0	0
chr21.9826668	chr21	9826668	*	0	0	0
chr21.9826671	chr21	9826671	*	0	0	0
chr21.9826681	chr21	9826681	*	0	0	0
chr21.9826685	chr21	9826685	*	0	0	0
chr21.9826772	chr21	9826772	*	0	0	0
chr21.9826810	chr21	9826810	*	457	66.5207877461707	33.4792122538293
chr21.9826813	chr21	9826813	*	457	72.8665207877462	27.1334792122538
chr21.9826815	chr21	9826815	*	457	71.5536105032823	28.4463894967177
chr21.9826820	chr21	9826820	*	384	78.3854166666667	21.6145833333333
chr21.9826825	chr21	9826825	*	441	63.4920634920635	36.5079365079365
chr21.9826940	chr21	9826940	*	0	0	0
chr21.9826946	chr21	9826946	*	0	0	0
chr21.9826948	chr21	9826948	*	0	0	0
chr21.9827093	chr21	9827093	*	0	0	0
chr21.9827129	chr21	9827129	*	17	76.4705882352941	23.5294117647059
chr21.9827133	chr21	9827133	*	17	82.3529411764706	17.6470588235294
chr21.9827183	chr21	9827183	*	38	36.8421052631579	63.1578947368421
chr21.9827186	chr21	9827186	*	37	24.3243243243243	75.6756756756757
chr21.9827190	chr21	9827190	*	33	18.1818181818182	81.8181818181818
chr21.9827203	chr21	9827203	*	26	34.6153846153846	65.3846153846154
chr21.9827205	chr21	9827205	*	24	25	75
chr21.9827216	chr21	9827216	*	10	20	80
chr21.9827243	chr21	9827243	*	0	0	0
chr21.9827258	chr21	9827258	*	0	0	0
chr21.9827264	chr21	9827264	*	0	0	0
chr21.9827268	chr21	9827268	*	0	0	0
chr21.9827275	chr21	9827275	*	0	0	0
chr21.9827279	chr21	9827279	*	0	0	0
chr21.9827335	chr21	9827335	*	33	54.5454545454545	45.4545454545455
chr21.9827338	chr21	9827338	*	35	68.5714285714286	31.4285714285714
chr21.9827341	chr21	9827341	*	34	41.1764705882353	58.8235294117647
chr21.9827350	chr21	9827350	*	36	72.2222222222222	27.7777777777778
chr21.9827354	chr21	9827354	*	38	44.7368421052632	55.2631578947368
chr21.9827373	chr21	9827373	*	35	45.7142857142857	54.2857142857143
chr21.9827521	chr21	9827521	*	92	50	50
chr21.9827547	chr21	9827547	*	92	29.3478260869565	70.6521739130435
chr21.9829442	chr21	9829442	*	41	46.3414634146341	53.6585365853659
chr21.9829457	chr21	9829457	*	41	19.5121951219512	80.4878048780488
chr21.9829537	chr21	9829537	*	89	1.12359550561798	98.876404494382
chr21.9830820	chr21	9830820	*	128	0	100
chr21.9846767	chr21	9846767	*	0	0	0
chr21.9846778	chr21	9846778	*	0	0	0
chr21.9856622	chr21	9856622	*	105	0	100
chr21.9868226	chr21	9868226	*	0	0	0
chr21.9876255	chr21	9876255	*	429	0.233100233100233	99.7668997668998
chr21.9876267	chr21	9876267	*	433	0.46189376443418	99.5381062355658
chr21.9876433	chr21	9876433	*	0	0	0
chr21.9876466	chr21	9876466	*	0	0	0
chr21.9876962	chr21	9876962	*	59	11.864406779661	88.135593220339
chr21.9876981	chr21	9876981	*	62	0	100
chr21.9876998	chr21	9876998	*	62	1.61290322580645	98.3870967741936
chr21.9877894	chr21	9877894	*	0	0	0
chr21.9877898	chr21	9877898	*	0	0	0
chr21.9877916	chr21	9877916	*	0	0	0
chr21.9877923	chr21	9877923	*	0	0	0
chr21.9877926	chr21	9877926	*	0	0	0
chr21.9877929	chr21	9877929	*	0	0	0
chr21.9877931	chr21	9877931	*	0	0	0
chr21.9878697	chr21	9878697	*	0	0	0
chr21.9878715	chr21	9878715	*	0	0	0
chr21.9878728	chr21	9878728	*	0	0	0
chr21.9878748	chr21	9878748	*	0	0	0
chr21.9879239	chr21	9879239	*	29	0	100
chr21.9879270	chr21	9879270	*	29	0	100
chr21.9879278	chr21	9879278	*	29	0	100
chr21.9879433	chr21	9879433	*	34	94.1176470588235	5.88235294117647
chr21.9879438	chr21	9879438	*	34	94.1176470588235	5.88235294117647
chr21.9879449	chr21	9879449	*	34	0	100
chr21.9880072	chr21	9880072	*	351	45.014245014245	54.985754985755
chr21.9880095	chr21	9880095	*	126	61.1111111111111	38.8888888888889
chr21.9880112	chr21	9880112	*	352	26.7045454545455	73.2954545454545
chr21.9880234	chr21	9880234	*	129	48.8372093023256	51.1627906976744
chr21.9880241	chr21	9880241	*	131	35.1145038167939	64.8854961832061
chr21.9880252	chr21	9880252	*	131	23.6641221374046	76.3358778625954
chr21.9880263	chr21	9880263	*	131	6.10687022900763	93.8931297709924
chr21.9880272	chr21	9880272	*	155	21.2903225806452	78.7096774193548
chr21.9880318	chr21	9880318	*	24	83.3333333333333	16.6666666666667
chr21.9880933	chr21	9880933	*	100	2	98
chr21.9880973	chr21	9880973	*	101	10.8910891089109	89.1089108910891
chr21.9881116	chr21	9881116	*	93	0	100
chr21.9881138	chr21	9881138	*	93	0	100
chr21.9881161	chr21	9881161	*	92	6.52173913043478	93.4782608695652
chr21.9881830	chr21	9881830	*	0	0	0
chr21.9881835	chr21	9881835	*	0	0	0
chr21.9881837	chr21	9881837	*	0	0	0
chr21.9881840	chr21	9881840	*	0	0	0
chr21.9882012	chr21	9882012	*	12	83.3333333333333	16.6666666666667
chr21.9882015	chr21	9882015	*	12	58.3333333333333	41.6666666666667
chr21.9882048	chr21	9882048	*	199	30.6532663316583	69.3467336683417
chr21.9882051	chr21	9882051	*	201	13.4328358208955	86.5671641791045
chr21.9882066	chr21	9882066	*	225	31.1111111111111	68.8888888888889
chr21.9882072	chr21	9882072	*	225	29.3333333333333	70.6666666666667
chr21.9882080	chr21	9882080	*	225	37.3333333333333	62.6666666666667
chr21.9882095	chr21	9882095	*	225	60.4444444444444	39.5555555555556
chr21.9882100	chr21	9882100	*	26	96.1538461538462	3.84615384615385
chr21.9882110	chr21	9882110	*	26	96.1538461538462	3.84615384615385
chr21.9882113	chr21	9882113	*	89	95.5056179775281	4.49438202247191
chr21.9882118	chr21	9882118	*	63	74.6031746031746	25.3968253968254
chr21.9882147	chr21	9882147	*	63	61.9047619047619	38.0952380952381
chr21.9882164	chr21	9882164	*	449	46.7706013363029	53.2293986636971
chr21.9882201	chr21	9882201	*	388	2.31958762886598	97.680412371134
chr21.9882210	chr21	9882210	*	21	0	100
chr21.9882218	chr21	9882218	*	21	0	100
chr21.9882226	chr21	9882226	*	21	0	100
chr21.9882246	chr21	9882246	*	21	0	100
chr21.9887370	chr21	9887370	*	105	10.4761904761905	89.5238095238095
chr21.9906578	chr21	9906578	*	185	0	100
chr21.9907170	chr21	9907170	*	0	0	0
chr21.9907202	chr21	9907202	*	0	0	0
chr21.9907967	chr21	9907967	*	0	0	0
chr21.9908009	chr21	9908009	*	0	0	0
chr21.9908125	chr21	9908125	*	0	0	0
chr21.9908148	chr21	9908148	*	0	0	0
chr21.9908338	chr21	9908338	*	259	15.0579150579151	84.9420849420849
chr21.9908425	chr21	9908425	*	281	33.4519572953737	66.5480427046263
chr21.9908475	chr21	9908475	*	281	25.9786476868327	74.0213523131673
chr21.9909015	chr21	9909015	*	339	27.7286135693215	72.2713864306785
chr21.9909021	chr21	9909021	*	345	14.2028985507246	85.7971014492754
chr21.9909027	chr21	9909027	*	345	14.7826086956522	85.2173913043478
chr21.9909204	chr21	9909204	*	234	15.8119658119658	84.1880341880342
chr21.9909208	chr21	9909208	*	234	10.2564102564103	89.7435897435898
chr21.9909210	chr21	9909210	*	233	10.3004291845494	89.6995708154506
chr21.9909217	chr21	9909217	*	233	11.587982832618	88.412017167382
chr21.9909249	chr21	9909249	*	369	19.7831978319783	80.2168021680217
chr21.9909268	chr21	9909268	*	136	38.9705882352941	61.0294117647059
chr21.9909273	chr21	9909273	*	137	29.9270072992701	70.0729927007299
chr21.9909450	chr21	9909450	*	374	20.5882352941176	79.4117647058823
chr21.9909491	chr21	9909491	*	373	31.9034852546917	68.0965147453083
chr21.9909697	chr21	9909697	*	24	0	100
chr21.9909700	chr21	9909700	*	24	0	100
chr21.9909714	chr21	9909714	*	24	58.3333333333333	41.6666666666667
chr21.9909737	chr21	9909737	*	25	84	16
chr21.9909863	chr21	9909863	*	48	85.4166666666667	14.5833333333333
chr21.9909866	chr21	9909866	*	48	83.3333333333333	16.6666666666667
chr21.9909892	chr21	9909892	*	45	28.8888888888889	71.1111111111111
chr21.9910169	chr21	9910169	*	129	10.077519379845	89.922480620155
chr21.9910192	chr21	9910192	*	357	30.2521008403361	69.7478991596639
chr21.9910217	chr21	9910217	*	229	74.6724890829694	25.3275109170306
chr21.9910228	chr21	9910228	*	229	63.7554585152838	36.2445414847162
chr21.9910350	chr21	9910350	*	325	18.4615384615385	81.5384615384615
chr21.9910499	chr21	9910499	*	0	0	0
chr21.9910529	chr21	9910529	*	0	0	0
chr21.9910547	chr21	9910547	*	136	19.1176470588235	80.8823529411765
chr21.9910627	chr21	9910627	*	116	31.0344827586207	68.9655172413793
chr21.9911633	chr21	9911633	*	0	0	0
chr21.9912328	chr21	9912328	*	67	88.0597014925373	11.9402985074627
chr21.9912335	chr21	9912335	*	67	19.4029850746269	80.5970149253731
chr21.9912343	chr21	9912343	*	67	52.2388059701493	47.7611940298507
chr21.9912347	chr21	9912347	*	67	55.2238805970149	44.7761194029851
chr21.9912354	chr21	9912354	*	67	82.089552238806	17.910447761194
chr21.9912385	chr21	9912385	*	39	64.1025641025641	35.8974358974359
chr21.9912404	chr21	9912404	*	39	35.8974358974359	64.1025641025641
chr21.9912410	chr21	9912410	*	39	38.4615384615385	61.5384615384615
chr21.9913589	chr21	9913589	*	45	37.7777777777778	62.2222222222222
chr21.9913613	chr21	9913613	*	45	42.2222222222222	57.7777777777778
chr21.9913629	chr21	9913629	*	45	44.4444444444444	55.5555555555556
chr21.9913712	chr21	9913712	*	0	0	0
chr21.9913738	chr21	9913738	*	0	0	0
chr21.9913766	chr21	9913766	*	101	20.7920792079208	79.2079207920792
chr21.9913769	chr21	9913769	*	101	3.96039603960396	96.039603960396
chr21.9913799	chr21	9913799	*	69	40.5797101449275	59.4202898550725
chr21.9913833	chr21	9913833	*	240	34.1666666666667	65.8333333333333
chr21.9913849	chr21	9913849	*	210	28.0952380952381	71.9047619047619
chr21.9913885	chr21	9913885	*	227	32.15859030837	67.84140969163
chr21.9913890	chr21	9913890	*	228	32.0175438596491	67.9824561403509
chr21.9913936	chr21	9913936	*	229	18.3406113537118	81.6593886462882
chr21.9922572	chr21	9922572	*	0	0	0
chr21.9922579	chr21	9922579	*	0	0	0
chr21.9922704	chr21	9922704	*	0	0	0
chr21.9922710	chr21	9922710	*	0	0	0
chr21.9922713	chr21	9922713	*	0	0	0
chr21.9922720	chr21	9922720	*	0	0	0
chr21.9922736	chr21	9922736	*	0	0	0
chr21.9922744	chr21	9922744	*	0	0	0
chr21.9925249	chr21	9925249	*	0	0	0
chr21.9925600	chr21	9925600	*	0	0	0
chr21.9925618	chr21	9925618	*	0	0	0
chr21.9925628	chr21	9925628	*	0	0	0
chr21.9925634	chr21	9925634	*	0	0	0
chr21.9926528	chr21	9926528	*	0	0	0
chr21.9926536	chr21	9926536	*	13	0	100
chr21.9926539	chr21	9926539	*	13	0	100
chr21.9926547	chr21	9926547	*	13	15.3846153846154	84.6153846153846
chr21.9926559	chr21	9926559	*	13	23.0769230769231	76.9230769230769
chr21.9926563	chr21	9926563	*	13	92.3076923076923	7.69230769230769
chr21.9926567	chr21	9926567	*	13	53.8461538461538	46.1538461538462
chr21.9926585	chr21	9926585	*	27	81.4814814814815	18.5185185185185
chr21.9926594	chr21	9926594	*	27	88.8888888888889	11.1111111111111
chr21.9926601	chr21	9926601	*	28	0	100
chr21.9926626	chr21	9926626	*	61	57.3770491803279	42.6229508196721
chr21.9926631	chr21	9926631	*	34	97.0588235294118	2.94117647058824
chr21.9926633	chr21	9926633	*	34	100	0
chr21.9926653	chr21	9926653	*	199	83.4170854271357	16.5829145728643
chr21.9926673	chr21	9926673	*	166	97.5903614457831	2.40963855421687
chr21.9926682	chr21	9926682	*	164	97.5609756097561	2.4390243902439
chr21.9926684	chr21	9926684	*	165	96.969696969697	3.03030303030303
chr21.9926686	chr21	9926686	*	165	93.9393939393939	6.06060606060606
chr21.9926693	chr21	9926693	*	131	78.6259541984733	21.3740458015267
chr21.9926701	chr21	9926701	*	165	64.2424242424242	35.7575757575758
chr21.9926882	chr21	9926882	*	0	0	0
chr21.9926886	chr21	9926886	*	24	33.3333333333333	66.6666666666667
