chrBase	chr	base	strand	coverage	freqC	freqT
chr21.9540330	chr21	9540330	*	102	28.4313725490196	71.5686274509804
chr21.9540372	chr21	9540372	*	68	19.1176470588235	80.8823529411765
chr21.9540739	chr21	9540739	*	0	0	0
chr21.9540742	chr21	9540742	*	0	0	0
chr21.9540763	chr21	9540763	*	0	0	0
chr21.9540771	chr21	9540771	*	0	0	0
chr21.9541149	chr21	9541149	*	21	95.2380952380952	4.76190476190476
chr21.9541171	chr21	9541171	*	35	28.5714285714286	71.4285714285714
chr21.9541212	chr21	9541212	*	14	35.7142857142857	64.2857142857143
chr21.9545015	chr21	9545015	*	208	13.4615384615385	86.5384615384615
chr21.9574704	chr21	9574704	*	46	6.52173913043478	93.4782608695652
chr21.9574716	chr21	9574716	*	46	2.17391304347826	97.8260869565217
chr21.9593701	chr21	9593701	*	48	0	100
chr21.9593781	chr21	9593781	*	112	4.46428571428571	95.5357142857143
chr21.9647763	chr21	9647763	*	68	100	0
chr21.9647766	chr21	9647766	*	68	75	25
chr21.9647779	chr21	9647779	*	68	95.5882352941177	4.41176470588235
chr21.9647787	chr21	9647787	*	68	100	0
chr21.9647867	chr21	9647867	*	275	79.2727272727273	20.7272727272727
chr21.9647873	chr21	9647873	*	274	75.1824817518248	24.8175182481752
chr21.9647876	chr21	9647876	*	275	89.8181818181818	10.1818181818182
chr21.9647880	chr21	9647880	*	275	55.6363636363636	44.3636363636364
chr21.9647890	chr21	9647890	*	145	50.3448275862069	49.6551724137931
chr21.9647903	chr21	9647903	*	159	50.314465408805	49.685534591195
chr21.9647924	chr21	9647924	*	14	21.4285714285714	78.5714285714286
chr21.9647941	chr21	9647941	*	160	18.75	81.25
chr21.9647974	chr21	9647974	*	353	7.64872521246459	92.3512747875354
chr21.9647997	chr21	9647997	*	200	3.5	96.5
chr21.9648024	chr21	9648024	*	200	3.5	96.5
chr21.9650410	chr21	9650410	*	0	0	0
chr21.9652867	chr21	9652867	*	43	2.32558139534884	97.6744186046512
chr21.9652926	chr21	9652926	*	157	8.9171974522293	91.0828025477707
chr21.9652937	chr21	9652937	*	157	14.0127388535032	85.9872611464968
chr21.9652972	chr21	9652972	*	157	0	100
chr21.9653101	chr21	9653101	*	69	0	100
chr21.9662046	chr21	9662046	*	58	1.72413793103448	98.2758620689655
chr21.9662054	chr21	9662054	*	58	34.4827586206897	65.5172413793103
chr21.9662060	chr21	9662060	*	58	55.1724137931034	44.8275862068966
chr21.9662072	chr21	9662072	*	57	42.1052631578947	57.8947368421053
chr21.9662084	chr21	9662084	*	57	61.4035087719298	38.5964912280702
chr21.9664821	chr21	9664821	*	215	0	100
chr21.9664867	chr21	9664867	*	49	0	100
chr21.9676591	chr21	9676591	*	34	2.94117647058824	97.0588235294118
chr21.9676609	chr21	9676609	*	34	20.5882352941176	79.4117647058823
chr21.9678294	chr21	9678294	*	15	0	100
chr21.9695485	chr21	9695485	*	59	8.47457627118644	91.5254237288136
chr21.9696110	chr21	9696110	*	0	0	0
chr21.9699571	chr21	9699571	*	36	2.77777777777778	97.2222222222222
chr21.9699585	chr21	9699585	*	37	18.9189189189189	81.0810810810811
chr21.9699607	chr21	9699607	*	35	71.4285714285714	28.5714285714286
chr21.9700244	chr21	9700244	*	34	23.5294117647059	76.4705882352941
chr21.9700274	chr21	9700274	*	34	91.1764705882353	8.82352941176471
chr21.9700296	chr21	9700296	*	0	0	0
chr21.9700320	chr21	9700320	*	0	0	0
chr21.9700395	chr21	9700395	*	0	0	0
chr21.9701263	chr21	9701263	*	82	10.9756097560976	89.0243902439024
chr21.9701281	chr21	9701281	*	83	0	100
chr21.9701496	chr21	9701496	*	157	0	100
chr21.9701527	chr21	9701527	*	157	0	100
chr21.9701531	chr21	9701531	*	157	0	100
chr21.9704093	chr21	9704093	*	10	0	100
chr21.9704111	chr21	9704111	*	10	50	50
chr21.9704137	chr21	9704137	*	10	40	60
chr21.9704143	chr21	9704143	*	10	90	10
chr21.9704243	chr21	9704243	*	48	56.25	43.75
chr21.9704246	chr21	9704246	*	49	55.1020408163265	44.8979591836735
chr21.9704263	chr21	9704263	*	49	63.265306122449	36.734693877551
chr21.9704269	chr21	9704269	*	49	40.8163265306122	59.1836734693878
chr21.9704272	chr21	9704272	*	49	65.3061224489796	34.6938775510204
chr21.9704275	chr21	9704275	*	49	44.8979591836735	55.1020408163265
chr21.9704292	chr21	9704292	*	49	53.0612244897959	46.9387755102041
chr21.9708838	chr21	9708838	*	129	6.97674418604651	93.0232558139535
chr21.9708881	chr21	9708881	*	129	3.10077519379845	96.8992248062015
chr21.9708883	chr21	9708883	*	130	1.53846153846154	98.4615384615385
chr21.9708895	chr21	9708895	*	93	9.67741935483871	90.3225806451613
chr21.9708936	chr21	9708936	*	93	0	100
chr21.9708939	chr21	9708939	*	93	19.3548387096774	80.6451612903226
chr21.9708982	chr21	9708982	*	34	11.7647058823529	88.2352941176471
chr21.9708995	chr21	9708995	*	26	15.3846153846154	84.6153846153846
chr21.9709006	chr21	9709006	*	26	50	50
chr21.9709019	chr21	9709019	*	26	50	50
chr21.9709141	chr21	9709141	*	87	6.89655172413793	93.1034482758621
chr21.9709149	chr21	9709149	*	87	25.2873563218391	74.7126436781609
chr21.9709161	chr21	9709161	*	86	23.2558139534884	76.7441860465116
chr21.9709173	chr21	9709173	*	87	95.4022988505747	4.59770114942529
chr21.9709175	chr21	9709175	*	87	89.6551724137931	10.3448275862069
chr21.9709187	chr21	9709187	*	87	96.551724137931	3.44827586206897
chr21.9825532	chr21	9825532	*	140	35.7142857142857	64.2857142857143
chr21.9825539	chr21	9825539	*	284	23.943661971831	76.056338028169
chr21.9825546	chr21	9825546	*	172	20.3488372093023	79.6511627906977
chr21.9825550	chr21	9825550	*	175	37.1428571428571	62.8571428571429
chr21.9825698	chr21	9825698	*	0	0	0
chr21.9825702	chr21	9825702	*	0	0	0
chr21.9825704	chr21	9825704	*	0	0	0
chr21.9825711	chr21	9825711	*	0	0	0
chr21.9825714	chr21	9825714	*	0	0	0
chr21.9825716	chr21	9825716	*	0	0	0
chr21.9825718	chr21	9825718	*	0	0	0
chr21.9825730	chr21	9825730	*	0	0	0
chr21.9825741	chr21	9825741	*	0	0	0
chr21.9825746	chr21	9825746	*	0	0	0
chr21.9825748	chr21	9825748	*	0	0	0
chr21.9825757	chr21	9825757	*	0	0	0
chr21.9825769	chr21	9825769	*	0	0	0
chr21.9825901	chr21	9825901	*	0	0	0
chr21.9825903	chr21	9825903	*	0	0	0
chr21.9825905	chr21	9825905	*	0	0	0
chr21.9825911	chr21	9825911	*	0	0	0
chr21.9825914	chr21	9825914	*	0	0	0
chr21.9825917	chr21	9825917	*	0	0	0
chr21.9825920	chr21	9825920	*	0	0	0
chr21.9825931	chr21	9825931	*	0	0	0
chr21.9825933	chr21	9825933	*	0	0	0
chr21.9825935	chr21	9825935	*	0	0	0
chr21.9826033	chr21	9826033	*	0	0	0
chr21.9826037	chr21	9826037	*	0	0	0
chr21.9826047	chr21	9826047	*	0	0	0
chr21.9826057	chr21	9826057	*	0	0	0
chr21.9826062	chr21	9826062	*	0	0	0
chr21.9826070	chr21	9826070	*	0	0	0
chr21.9826075	chr21	9826075	*	0	0	0
chr21.9826080	chr21	9826080	*	0	0	0
chr21.9826083	chr21	9826083	*	0	0	0
chr21.9826085	chr21	9826085	*	0	0	0
chr21.9826092	chr21	9826092	*	0	0	0
chr21.9826098	chr21	9826098	*	0	0	0
chr21.9826103	chr21	9826103	*	0	0	0
chr21.9826291	chr21	9826291	*	0	0	0
chr21.9826295	chr21	9826295	*	0	0	0
chr21.9826306	chr21	9826306	*	0	0	0
chr21.9826311	chr21	9826311	*	0	0	0
chr21.9826325	chr21	9826325	*	0	0	0
chr21.9826330	chr21	9826330	*	0	0	0
chr21.9826338	chr21	9826338	*	0	0	0
chr21.9826344	chr21	9826344	*	0	0	0
chr21.9826348	chr21	9826348	*	0	0	0
chr21.9826350	chr21	9826350	*	0	0	0
chr21.9826358	chr21	9826358	*	0	0	0
chr21.9826472	chr21	9826472	*	0	0	0
chr21.9826476	chr21	9826476	*	0	0	0
chr21.9826483	chr21	9826483	*	0	0	0
chr21.9826491	chr21	9826491	*	0	0	0
chr21.9826495	chr21	9826495	*	362	80.939226519337	19.060773480663
chr21.9826545	chr21	9826545	*	0	0	0
chr21.9826552	chr21	9826552	*	0	0	0
chr21.9826554	chr21	9826554	*	0	0	0
chr21.9826559	chr21	9826559	*	0	0	0
chr21.9826566	chr21	9826566	*	0	0	0
chr21.9826570	chr21	9826570	*	0	0	0
chr21.9826573	chr21	9826573	*	0	0	0
chr21.9826648	chr21	9826648	*	0	0	0
chr21.9826650	chr21	9826650	*	0	0	0
chr21.9826652	chr21	9826652	*	0	0	0
chr21.9826654	chr21	9826654	*	0	0	0
chr21.9826656	chr21	9826656	*	0	0	0
chr21.9826658	chr21	9826658	*	0	0	0
chr21.9826660	chr21	9826660	*	0	0	0
chr21.9826662	chr21	9826662	*	0	0	0
chr21.9826668	chr21	9826668	*	0	0	0
chr21.9826671	chr21	9826671	*	0	0	0
chr21.9826681	chr21	9826681	*	0	0	0
chr21.9826685	chr21	9826685	*	0	0	0
chr21.9826772	chr21	9826772	*	0	0	0
chr21.9826810	chr21	9826810	*	0	0	0
chr21.9826813	chr21	9826813	*	0	0	0
chr21.9826815	chr21	9826815	*	0	0	0
chr21.9826820	chr21	9826820	*	459	71.0239651416122	28.9760348583878
chr21.9826825	chr21	9826825	*	0	0	0
chr21.9826940	chr21	9826940	*	0	0	0
chr21.9826946	chr21	9826946	*	0	0	0
chr21.9826948	chr21	9826948	*	0	0	0
chr21.9827093	chr21	9827093	*	0	0	0
chr21.9827129	chr21	9827129	*	46	65.2173913043478	34.7826086956522
chr21.9827133	chr21	9827133	*	49	63.265306122449	36.734693877551
chr21.9827183	chr21	9827183	*	102	21.5686274509804	78.4313725490196
chr21.9827186	chr21	9827186	*	99	21.2121212121212	78.7878787878788
chr21.9827190	chr21	9827190	*	89	23.5955056179775	76.4044943820225
chr21.9827203	chr21	9827203	*	67	17.910447761194	82.089552238806
chr21.9827205	chr21	9827205	*	62	12.9032258064516	87.0967741935484
chr21.9827216	chr21	9827216	*	18	0	100
chr21.9827243	chr21	9827243	*	0	0	0
chr21.9827258	chr21	9827258	*	0	0	0
chr21.9827264	chr21	9827264	*	0	0	0
chr21.9827268	chr21	9827268	*	0	0	0
chr21.9827275	chr21	9827275	*	0	0	0
chr21.9827279	chr21	9827279	*	0	0	0
chr21.9827335	chr21	9827335	*	61	81.9672131147541	18.0327868852459
chr21.9827338	chr21	9827338	*	64	75	25
chr21.9827341	chr21	9827341	*	64	68.75	31.25
chr21.9827350	chr21	9827350	*	47	65.9574468085106	34.0425531914894
chr21.9827354	chr21	9827354	*	47	53.1914893617021	46.8085106382979
chr21.9827373	chr21	9827373	*	39	30.7692307692308	69.2307692307692
chr21.9827521	chr21	9827521	*	72	69.4444444444444	30.5555555555556
chr21.9827547	chr21	9827547	*	81	30.8641975308642	69.1358024691358
chr21.9829442	chr21	9829442	*	55	34.5454545454545	65.4545454545455
chr21.9829457	chr21	9829457	*	55	18.1818181818182	81.8181818181818
chr21.9829537	chr21	9829537	*	47	8.51063829787234	91.4893617021277
chr21.9830820	chr21	9830820	*	28	0	100
chr21.9846767	chr21	9846767	*	25	0	100
chr21.9846778	chr21	9846778	*	25	0	100
chr21.9856622	chr21	9856622	*	100	14	86
chr21.9868226	chr21	9868226	*	0	0	0
chr21.9876255	chr21	9876255	*	137	20.4379562043796	79.5620437956204
chr21.9876267	chr21	9876267	*	137	50.3649635036496	49.6350364963504
chr21.9876433	chr21	9876433	*	302	0	100
chr21.9876466	chr21	9876466	*	301	53.156146179402	46.843853820598
chr21.9876962	chr21	9876962	*	37	100	0
chr21.9876981	chr21	9876981	*	37	0	100
chr21.9876998	chr21	9876998	*	37	0	100
chr21.9877894	chr21	9877894	*	17	0	100
chr21.9877898	chr21	9877898	*	17	0	100
chr21.9877916	chr21	9877916	*	17	0	100
chr21.9877923	chr21	9877923	*	17	100	0
chr21.9877926	chr21	9877926	*	17	100	0
chr21.9877929	chr21	9877929	*	17	100	0
chr21.9877931	chr21	9877931	*	17	100	0
chr21.9878697	chr21	9878697	*	21	100	0
chr21.9878715	chr21	9878715	*	21	100	0
chr21.9878728	chr21	9878728	*	21	100	0
chr21.9878748	chr21	9878748	*	21	100	0
chr21.9879239	chr21	9879239	*	61	40.9836065573771	59.0163934426229
chr21.9879270	chr21	9879270	*	61	83.6065573770492	16.3934426229508
chr21.9879278	chr21	9879278	*	61	90.1639344262295	9.83606557377049
chr21.9879433	chr21	9879433	*	41	58.5365853658537	41.4634146341463
chr21.9879438	chr21	9879438	*	41	68.2926829268293	31.7073170731707
chr21.9879449	chr21	9879449	*	41	4.8780487804878	95.1219512195122
chr21.9880072	chr21	9880072	*	488	43.4426229508197	56.5573770491803
chr21.9880095	chr21	9880095	*	221	62.4434389140271	37.5565610859729
chr21.9880112	chr21	9880112	*	489	19.8364008179959	80.1635991820041
chr21.9880234	chr21	9880234	*	170	68.2352941176471	31.7647058823529
chr21.9880241	chr21	9880241	*	171	60.233918128655	39.766081871345
chr21.9880252	chr21	9880252	*	171	38.0116959064327	61.9883040935673
chr21.9880263	chr21	9880263	*	171	19.2982456140351	80.7017543859649
chr21.9880272	chr21	9880272	*	186	42.4731182795699	57.5268817204301
chr21.9880318	chr21	9880318	*	15	93.3333333333333	6.66666666666667
chr21.9880933	chr21	9880933	*	157	14.6496815286624	85.3503184713376
chr21.9880973	chr21	9880973	*	157	24.8407643312102	75.1592356687898
chr21.9881116	chr21	9881116	*	118	0	100
chr21.9881138	chr21	9881138	*	118	21.1864406779661	78.8135593220339
chr21.9881161	chr21	9881161	*	117	81.1965811965812	18.8034188034188
chr21.9881830	chr21	9881830	*	10	80	20
chr21.9881835	chr21	9881835	*	10	100	0
chr21.9881837	chr21	9881837	*	10	100	0
chr21.9881840	chr21	9881840	*	10	80	20
chr21.9882012	chr21	9882012	*	0	0	0
chr21.9882015	chr21	9882015	*	0	0	0
chr21.9882048	chr21	9882048	*	419	35.3221957040573	64.6778042959427
chr21.9882051	chr21	9882051	*	424	12.0283018867925	87.9716981132076
chr21.9882066	chr21	9882066	*	447	63.0872483221477	36.9127516778523
chr21.9882072	chr21	9882072	*	447	61.0738255033557	38.9261744966443
chr21.9882080	chr21	9882080	*	447	70.0223713646533	29.9776286353468
chr21.9882095	chr21	9882095	*	447	81.4317673378076	18.5682326621924
chr21.9882100	chr21	9882100	*	24	95.8333333333333	4.16666666666667
chr21.9882110	chr21	9882110	*	24	100	0
chr21.9882113	chr21	9882113	*	91	97.8021978021978	2.1978021978022
chr21.9882118	chr21	9882118	*	68	86.7647058823529	13.2352941176471
chr21.9882147	chr21	9882147	*	68	75	25
chr21.9882164	chr21	9882164	*	0	0	0
chr21.9882201	chr21	9882201	*	0	0	0
chr21.9882210	chr21	9882210	*	52	53.8461538461538	46.1538461538462
chr21.9882218	chr21	9882218	*	52	40.3846153846154	59.6153846153846
chr21.9882226	chr21	9882226	*	52	0	100
chr21.9882246	chr21	9882246	*	52	5.76923076923077	94.2307692307692
chr21.9887370	chr21	9887370	*	73	24.6575342465753	75.3424657534247
chr21.9906578	chr21	9906578	*	114	16.6666666666667	83.3333333333333
chr21.9907170	chr21	9907170	*	19	94.7368421052632	5.26315789473684
chr21.9907202	chr21	9907202	*	19	0	100
chr21.9907967	chr21	9907967	*	0	0	0
chr21.9908009	chr21	9908009	*	0	0	0
chr21.9908125	chr21	9908125	*	14	0	100
chr21.9908148	chr21	9908148	*	14	100	0
chr21.9908338	chr21	9908338	*	237	20.253164556962	79.746835443038
chr21.9908425	chr21	9908425	*	290	40.3448275862069	59.6551724137931
chr21.9908475	chr21	9908475	*	287	24.390243902439	75.609756097561
chr21.9909015	chr21	9909015	*	0	0	0
chr21.9909021	chr21	9909021	*	0	0	0
chr21.9909027	chr21	9909027	*	0	0	0
chr21.9909204	chr21	9909204	*	311	61.0932475884244	38.9067524115756
chr21.9909208	chr21	9909208	*	312	57.6923076923077	42.3076923076923
chr21.9909210	chr21	9909210	*	312	52.8846153846154	47.1153846153846
chr21.9909217	chr21	9909217	*	312	24.3589743589744	75.6410256410256
chr21.9909249	chr21	9909249	*	0	0	0
chr21.9909268	chr21	9909268	*	441	53.7414965986395	46.2585034013605
chr21.9909273	chr21	9909273	*	441	45.124716553288	54.875283446712
chr21.9909450	chr21	9909450	*	0	0	0
chr21.9909491	chr21	9909491	*	0	0	0
chr21.9909697	chr21	9909697	*	31	100	0
chr21.9909700	chr21	9909700	*	31	16.1290322580645	83.8709677419355
chr21.9909714	chr21	9909714	*	31	38.7096774193548	61.2903225806452
chr21.9909737	chr21	9909737	*	31	74.1935483870968	25.8064516129032
chr21.9909863	chr21	9909863	*	49	71.4285714285714	28.5714285714286
chr21.9909866	chr21	9909866	*	49	77.5510204081633	22.4489795918367
chr21.9909892	chr21	9909892	*	48	35.4166666666667	64.5833333333333
chr21.9910169	chr21	9910169	*	243	27.1604938271605	72.8395061728395
chr21.9910192	chr21	9910192	*	0	0	0
chr21.9910217	chr21	9910217	*	316	73.1012658227848	26.8987341772152
chr21.9910228	chr21	9910228	*	316	87.3417721518987	12.6582278481013
chr21.9910350	chr21	9910350	*	490	10.2040816326531	89.7959183673469
chr21.9910499	chr21	9910499	*	0	0	0
chr21.9910529	chr21	9910529	*	0	0	0
chr21.9910547	chr21	9910547	*	190	28.4210526315789	71.5789473684211
chr21.9910627	chr21	9910627	*	144	24.3055555555556	75.6944444444444
chr21.9911633	chr21	9911633	*	11	100	0
chr21.9912328	chr21	9912328	*	77	67.5324675324675	32.4675324675325
chr21.9912335	chr21	9912335	*	78	52.5641025641026	47.4358974358974
chr21.9912343	chr21	9912343	*	78	69.2307692307692	30.7692307692308
chr21.9912347	chr21	9912347	*	78	78.2051282051282	21.7948717948718
chr21.9912354	chr21	9912354	*	78	91.025641025641	8.97435897435897
chr21.9912385	chr21	9912385	*	73	73.972602739726	26.027397260274
chr21.9912404	chr21	9912404	*	73	90.4109589041096	9.58904109589041
chr21.9912410	chr21	9912410	*	70	55.7142857142857	44.2857142857143
chr21.9913589	chr21	9913589	*	78	12.8205128205128	87.1794871794872
chr21.9913613	chr21	9913613	*	78	38.4615384615385	61.5384615384615
chr21.9913629	chr21	9913629	*	78	43.5897435897436	56.4102564102564
chr21.9913712	chr21	9913712	*	289	19.3771626297578	80.6228373702422
chr21.9913738	chr21	9913738	*	403	15.8808933002481	84.1191066997519
chr21.9913766	chr21	9913766	*	182	28.021978021978	71.978021978022
chr21.9913769	chr21	9913769	*	182	26.9230769230769	73.0769230769231
chr21.9913799	chr21	9913799	*	142	39.4366197183099	60.5633802816901
chr21.9913833	chr21	9913833	*	291	57.0446735395189	42.9553264604811
chr21.9913849	chr21	9913849	*	231	34.1991341991342	65.8008658008658
chr21.9913885	chr21	9913885	*	236	39.4067796610169	60.5932203389831
chr21.9913890	chr21	9913890	*	236	34.7457627118644	65.2542372881356
chr21.9913936	chr21	9913936	*	232	42.6724137931034	57.3275862068966
chr21.9922572	chr21	9922572	*	19	0	100
chr21.9922579	chr21	9922579	*	19	0	100
chr21.9922704	chr21	9922704	*	38	0	100
chr21.9922710	chr21	9922710	*	38	5.26315789473684	94.7368421052632
chr21.9922713	chr21	9922713	*	38	0	100
chr21.9922720	chr21	9922720	*	28	0	100
chr21.9922736	chr21	9922736	*	38	26.3157894736842	73.6842105263158
chr21.9922744	chr21	9922744	*	38	100	0
chr21.9925249	chr21	9925249	*	10	0	100
chr21.9925600	chr21	9925600	*	30	100	0
chr21.9925618	chr21	9925618	*	30	0	100
chr21.9925628	chr21	9925628	*	30	0	100
chr21.9925634	chr21	9925634	*	30	100	0
chr21.9926528	chr21	9926528	*	68	100	0
chr21.9926536	chr21	9926536	*	68	44.1176470588235	55.8823529411765
chr21.9926539	chr21	9926539	*	68	79.4117647058823	20.5882352941176
chr21.9926547	chr21	9926547	*	68	100	0
chr21.9926559	chr21	9926559	*	68	67.6470588235294	32.3529411764706
chr21.9926563	chr21	9926563	*	66	100	0
chr21.9926567	chr21	9926567	*	0	0	0
chr21.9926585	chr21	9926585	*	30	86.6666666666667	13.3333333333333
chr21.9926594	chr21	9926594	*	30	93.3333333333333	6.66666666666667
chr21.9926601	chr21	9926601	*	31	0	100
chr21.9926626	chr21	9926626	*	92	47.8260869565217	52.1739130434783
chr21.9926631	chr21	9926631	*	62	96.7741935483871	3.2258064516129
chr21.9926633	chr21	9926633	*	62	100	0
chr21.9926653	chr21	9926653	*	205	92.1951219512195	7.80487804878049
chr21.9926673	chr21	9926673	*	143	97.2027972027972	2.7972027972028
chr21.9926682	chr21	9926682	*	142	97.887323943662	2.11267605633803
chr21.9926684	chr21	9926684	*	142	95.7746478873239	4.22535211267606
chr21.9926686	chr21	9926686	*	142	99.2957746478873	0.704225352112676
chr21.9926693	chr21	9926693	*	110	97.2727272727273	2.72727272727273
chr21.9926701	chr21	9926701	*	142	78.8732394366197	21.1267605633803
chr21.9926882	chr21	9926882	*	65	72.3076923076923	27.6923076923077
chr21.9926886	chr21	9926886	*	103	66.9902912621359	33.0097087378641
chr21.9926892	chr21	9926892	*	113	82.3008849557522	17.6991150442478
chr21.9926895	chr21	9926895	*	113	38.9380530973451	61.0619469026549
